id	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species
MGYG000002108	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002108.xml.gz	159272	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000002110	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002110.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000002111	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002111.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000002113	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002113.xml.gz	361586	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	
MGYG000002117	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002117.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000002121	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002121.xml.gz	352152	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	
MGYG000002133	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002133.xml.gz	59823	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000002160	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002160.xml.gz	1406512	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Candidatus Methanomassiliicoccus intestinalis
MGYG000002161	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002161.xml.gz	1080712	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Methanomassiliicoccus luminyensis
MGYG000002162	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002162.xml.gz	66851	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter oralis
MGYG000002163	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002163.xml.gz	521002	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
MGYG000002164	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002164.xml.gz	1945576	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	
MGYG000002168	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002168.xml.gz	159272	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000002187	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002187.xml.gz	1262850	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000002191	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002191.xml.gz	1262969	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
MGYG000002195	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002195.xml.gz	165185	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	
MGYG000002197	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002197.xml.gz	2769485	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	
MGYG000002205	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002205.xml.gz	1924944	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
MGYG000002222	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002222.xml.gz	278064	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	
MGYG000002224	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002224.xml.gz	853	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii
MGYG000002230	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002230.xml.gz	165186	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
MGYG000002231	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002231.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000002242	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002242.xml.gz	869209	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema succinifaciens
MGYG000002260	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002260.xml.gz	142586	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	
MGYG000002263	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002263.xml.gz	165186	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
MGYG000002267	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002267.xml.gz	1750510	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Eisenbergiella	
MGYG000002268	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002268.xml.gz	1522	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum
MGYG000002269	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002269.xml.gz	293428	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	
MGYG000002270	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002270.xml.gz	33945	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium
MGYG000002272	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002272.xml.gz	853	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii
MGYG000002273	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002273.xml.gz	871324	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercorirosoris
MGYG000002274	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002274.xml.gz	853	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii
MGYG000002277	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002277.xml.gz	59620	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000002279	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002279.xml.gz	88431	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Dorea	Dorea longicatena
MGYG000002281	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002281.xml.gz	1077285	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecis
MGYG000002282	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002282.xml.gz	1078087	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
MGYG000002283	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002283.xml.gz	2026186	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus paranthracis
MGYG000002284	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002284.xml.gz	437897	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis
MGYG000002285	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002285.xml.gz	59620	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000002286	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002286.xml.gz	765821	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	
MGYG000002288	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002288.xml.gz	1396	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
MGYG000002289	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002289.xml.gz	1262863	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	
MGYG000002291	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002291.xml.gz	2292192	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
MGYG000002293	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002293.xml.gz	159272	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000002295	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002295.xml.gz	41978	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
MGYG000002296	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002296.xml.gz	1156431	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
MGYG000002298	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002298.xml.gz	40520	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia obeum
MGYG000002299	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002299.xml.gz	2293110	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus	
MGYG000002300	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002300.xml.gz	162156	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
MGYG000002303	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002303.xml.gz	2292352	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	
MGYG000002305	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002305.xml.gz	82981	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella	Leminorella grimontii
MGYG000002306	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002306.xml.gz	1770	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium avium
MGYG000002307	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002307.xml.gz	32019	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter fetus
MGYG000002308	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002308.xml.gz	75658	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lanienae
MGYG000002309	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002309.xml.gz	1033740	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia senegalensis
MGYG000002310	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002310.xml.gz	1033741	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga massiliensis
MGYG000002311	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002311.xml.gz	925769	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae
MGYG000002313	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002313.xml.gz	575605	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii
MGYG000002314	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002314.xml.gz	1118054	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus massiliensis
MGYG000002315	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002315.xml.gz	33037	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus vaginalis
MGYG000002316	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002316.xml.gz	1287640	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus obesiensis
MGYG000002317	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002317.xml.gz	1118057	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus grossensis
MGYG000002318	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002318.xml.gz	1118059	Bacteria	Firmicutes	Tissierellia			Kallipyga	Kallipyga massiliensis
MGYG000002321	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002321.xml.gz	1637508	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
MGYG000002322	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002322.xml.gz	2093891	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
MGYG000002325	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002325.xml.gz	401650	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes
MGYG000002326	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002326.xml.gz	1218173	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus alcalophilus
MGYG000002328	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002328.xml.gz	333367	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis
MGYG000002331	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002331.xml.gz	1449358	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus
MGYG000002332	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002332.xml.gz	1247729	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli
MGYG000002333	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002333.xml.gz	195	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli
MGYG000002334	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002334.xml.gz	33905	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium thermophilum
MGYG000002335	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002335.xml.gz	930944	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica
MGYG000002336	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002336.xml.gz	2023260	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	
MGYG000002337	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002337.xml.gz	1235275	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
MGYG000002338	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002338.xml.gz	1283	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus
MGYG000002339	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002339.xml.gz	931533	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus saniviri
MGYG000002341	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002341.xml.gz	108980	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter ursingii
MGYG000002342	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002342.xml.gz	1945926	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
MGYG000002343	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002343.xml.gz	280147	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter courvalinii
MGYG000002344	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002344.xml.gz	470	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii
MGYG000002345	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002345.xml.gz	106654	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis
MGYG000002346	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002346.xml.gz	1221309	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
MGYG000002347	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002347.xml.gz	1163301	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
MGYG000002349	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002349.xml.gz	1311	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae
MGYG000002352	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002352.xml.gz	1335613	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter urolithinfaciens
MGYG000002353	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002353.xml.gz	1352	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
MGYG000002354	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002354.xml.gz	158849	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Moellerella	Moellerella wisconsensis
MGYG000002355	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002355.xml.gz	498213	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
MGYG000002356	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002356.xml.gz	1890302	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus wiedmannii
MGYG000002357	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002357.xml.gz	1402	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis
MGYG000002358	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002358.xml.gz	1414851	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pelistega	Pelistega indica
MGYG000002359	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002359.xml.gz	998092	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis
MGYG000002360	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002360.xml.gz	1423758	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus hominis
MGYG000002361	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002361.xml.gz	1423802	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus senioris
MGYG000002362	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002362.xml.gz	1441736	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium necrophorum
MGYG000002364	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002364.xml.gz	28197	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Aliarcobacter	Aliarcobacter butzleri
MGYG000002365	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002365.xml.gz	1690	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudolongum
MGYG000002366	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002366.xml.gz	984214	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica
MGYG000002367	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002367.xml.gz	1255	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus pentosaceus
MGYG000002368	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002368.xml.gz	1481663	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio metoecus
MGYG000002372	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002372.xml.gz	289380	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium perfringens
MGYG000002373	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002373.xml.gz	59620	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000002374	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002374.xml.gz	1507806	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter fetus
MGYG000002375	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002375.xml.gz	1513	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium tetani
MGYG000002377	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002377.xml.gz	1529	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium cadaveris
MGYG000002378	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002378.xml.gz	239935	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
MGYG000002379	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002379.xml.gz	1579	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus
MGYG000002381	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002381.xml.gz	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
MGYG000002382	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002382.xml.gz	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
MGYG000002384	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002384.xml.gz	52242	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gallinarum
MGYG000002385	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002385.xml.gz	158841	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella	Leminorella richardii
MGYG000002389	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002389.xml.gz	1599	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus sakei
MGYG000002390	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002390.xml.gz	1601	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus agilis
MGYG000002392	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002392.xml.gz	1639	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes
MGYG000002394	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002394.xml.gz	159272	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000002395	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002395.xml.gz	1680	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis
MGYG000002396	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002396.xml.gz	1681	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum
MGYG000002397	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002397.xml.gz	518635	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium angulatum
MGYG000002398	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002398.xml.gz	168471	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Laribacter	Laribacter hongkongensis
MGYG000002400	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002400.xml.gz	698737	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lugdunensis
MGYG000002401	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002401.xml.gz	1977903	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	
MGYG000002402	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002402.xml.gz	1443125	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
MGYG000002403	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002403.xml.gz	904190	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Robinsoniella	
MGYG000002404	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002404.xml.gz	1805475	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus massilionigeriensis
MGYG000002406	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002406.xml.gz	1816684	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pacaense
MGYG000002408	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002408.xml.gz	1816695	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus tuaregi
