id	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species
MGYG000001358	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001358.xml.gz	28080	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter upsaliensis
MGYG000001360	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001360.xml.gz	228604	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella salivae
MGYG000001361	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001361.xml.gz	1263111	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis
MGYG000001363	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001363.xml.gz	1335	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus
MGYG000001364	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001364.xml.gz	310297	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales		Phocaeicola	Phocaeicola plebeius
MGYG000001365	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001365.xml.gz	626940	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens
MGYG000001366	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001366.xml.gz	762983	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinatimonas	Succinatimonas hippei
MGYG000001367	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001367.xml.gz	1512	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum
MGYG000001368	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001368.xml.gz	290055	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalicatena	Faecalicatena fissicatena
MGYG000001369	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001369.xml.gz	1585	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus delbrueckii
MGYG000001370	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001370.xml.gz	763034	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus
MGYG000001371	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001371.xml.gz	1401	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus lautus
MGYG000001372	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001372.xml.gz	454155	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella xylaniphila
MGYG000001374	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001374.xml.gz	33039	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques
MGYG000001375	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001375.xml.gz	1161942	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus champanellensis
MGYG000001376	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001376.xml.gz	742766	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei
MGYG000001377	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001377.xml.gz	742767	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas mossii
MGYG000001380	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001380.xml.gz	411470	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] gnavus
MGYG000001381	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001381.xml.gz	997348	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria macacae
MGYG000001382	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001382.xml.gz	626935	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella tanakaei
MGYG000001383	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001383.xml.gz	928328	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus iners
MGYG000001384	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001384.xml.gz	329	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii
MGYG000001385	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001385.xml.gz	626932	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes indistinctus
MGYG000001387	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001387.xml.gz	1473216	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia	Senegalimassilia anaerobia
MGYG000001388	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001388.xml.gz	537010	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense
MGYG000001389	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001389.xml.gz	508460	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus evryensis
MGYG000001390	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001390.xml.gz	1479	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus smithii
MGYG000001391	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001391.xml.gz	1099853	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	Coprobacter fastidiosus
MGYG000001392	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001392.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000001394	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001394.xml.gz	158877	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yokenella	Yokenella regensburgei
MGYG000001397	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001397.xml.gz	742743	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister succinatiphilus
MGYG000001398	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001398.xml.gz	1796635	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longicatena	Longicatena caecimuris
MGYG000001399	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001399.xml.gz	742817	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter laneus
MGYG000001403	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001403.xml.gz	946235	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus massiliensis
MGYG000001406.1	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001406.1.xml.gz	1033739	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia massiliensis
MGYG000001407	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001407.xml.gz	1465809	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium senegalense
MGYG000001408	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001408.xml.gz	1033736	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium senegalense
MGYG000001409	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001409.xml.gz	742818	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia piriformis
MGYG000001410	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001410.xml.gz	742823	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis
MGYG000001411	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001411.xml.gz	29303	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces cattleya
MGYG000001412	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001412.xml.gz	1034347	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Robertmurraya	Bacillus massiliosenegalensis
MGYG000001413	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001413.xml.gz	1472761	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis
MGYG000001414	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001414.xml.gz	1472765	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus obesi
MGYG000001415	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001415.xml.gz	2585118	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes communis
MGYG000001416	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001416.xml.gz	1465811	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas massiliensis
MGYG000001417	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001417.xml.gz	1465823	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum massiliense
MGYG000001418	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001418.xml.gz	1033730	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Aeromicrobium massiliense
MGYG000001419	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001419.xml.gz	1095772	Bacteria	Actinobacteria	Actinomycetia	Micrococcales		Timonella	Timonella senegalensis
MGYG000001420	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001420.xml.gz	1288121	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes senegalensis
MGYG000001421	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001421.xml.gz	1034346	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Dielma	Dielma fastidiosa
MGYG000001422	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001422.xml.gz	626931	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides oleiciplenus
MGYG000001423	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001423.xml.gz	545697	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium celatum
MGYG000001424	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001424.xml.gz	1033733	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus senegalensis
MGYG000001426	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001426.xml.gz	1485952	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Metakosakonia	Metakosakonia massiliensis
MGYG000001430	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001430.xml.gz	1468449	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania massiliensis
MGYG000001431	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001431.xml.gz	210	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori
MGYG000001432	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001432.xml.gz	213	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter cinaedi
MGYG000001433	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001433.xml.gz	291644	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
MGYG000001434	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001434.xml.gz	1121128	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Butyricicoccus	Butyricicoccus pullicaecorum
MGYG000001439	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001439.xml.gz	1912855	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalimonas	Faecalimonas umbilicata
MGYG000001440	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001440.xml.gz	1120921	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini
MGYG000001441	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001441.xml.gz	139208	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Promicromonosporaceae	Isoptericola	Isoptericola variabilis
MGYG000001444	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001444.xml.gz	866778	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica
MGYG000001445	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001445.xml.gz	158484	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea davisae
MGYG000001446	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001446.xml.gz	997355	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium avidum
MGYG000001450	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001450.xml.gz	1232429	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia massiliensis
MGYG000001453	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001453.xml.gz	649747	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus aneurinilyticus
MGYG000001455.1	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001455.1.xml.gz	39483	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides
MGYG000001456.1	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001456.1.xml.gz	39490	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium ramulus
MGYG000001458	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001458.xml.gz	188913	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	Cetobacterium somerae
MGYG000001459	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001459.xml.gz	525283	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum
MGYG000001461	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001461.xml.gz	1347393	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides neonati
MGYG000001462	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001462.xml.gz	398626	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter macacae
MGYG000001463	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001463.xml.gz	1357399	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter canis
MGYG000001464	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001464.xml.gz	1316587	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum
MGYG000001465	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001465.xml.gz	126385	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens
MGYG000001466	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001466.xml.gz	126385	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens
MGYG000001467	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001467.xml.gz	1414721	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium jeddahense
MGYG000001468	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001468.xml.gz	1470358	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Blastococcus	Candidatus Blastococcus massiliensis
MGYG000001469	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001469.xml.gz	1461580	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Neobacillus	Neobacillus jeddahensis
MGYG000001471	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001471.xml.gz	561180	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium gallicum
MGYG000001472	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001472.xml.gz	1462527	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus jeddahense
MGYG000001473	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001473.xml.gz	1347392	Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Anaerosalibacter	Anaerosalibacter massiliensis
MGYG000001475	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001475.xml.gz	1499680	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus rubiinfantis
MGYG000001477	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001477.xml.gz	1499689	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium amazonitimonense
MGYG000001479	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001479.xml.gz	1325933	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium polynesiense
MGYG000001480	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001480.xml.gz	1325934	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces polynesiensis
MGYG000001482	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001482.xml.gz	1499687	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	Planococcus massiliensis
MGYG000001483	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001483.xml.gz	1522311	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus massiliensis
MGYG000001484	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001484.xml.gz	1522317	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Nigerium	Nigerium massiliense
MGYG000001485	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001485.xml.gz	522492	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas massiliensis
MGYG000001486	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001486.xml.gz	1522310	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermatophilaceae	Mobilicoccus	Mobilicoccus massiliensis
MGYG000001488	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001488.xml.gz	1329796	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Risungbinella	Risungbinella massiliensis
MGYG000001489	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001489.xml.gz	328812	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides goldsteinii
MGYG000001490	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001490.xml.gz	566552	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium catenulatum
MGYG000001491	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001491.xml.gz	1631346	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Rubeoparvulum	Rubeoparvulum massiliense
MGYG000001494	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001494.xml.gz	1506471	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Dakarella	Dakarella massiliensis
MGYG000001495	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001495.xml.gz	1673719	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus jeddahensis
MGYG000001497	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001497.xml.gz	1622073	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium niameyense
MGYG000001499	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001499.xml.gz	39482	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta
MGYG000001502	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001502.xml.gz	1673721	Bacteria	Firmicutes	Clostridia	Eubacteriales		Intestinimonas	Intestinimonas massiliensis
MGYG000001505	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001505.xml.gz	1686287	Bacteria	Firmicutes	Tissierellia			Kallipyga	Kallipyga gabonensis
MGYG000001506	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001506.xml.gz	1673724	Bacteria	Firmicutes	Clostridia	Eubacteriales		Neofamilia	Neofamilia massiliensis
MGYG000001508	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001508.xml.gz	279813	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Thalassobacillus	Thalassobacillus devorans
MGYG000001509	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001509.xml.gz	1522309	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Flaviflexus	Flaviflexus massiliensis
MGYG000001510	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001510.xml.gz	1522315	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Numidum	Numidum massiliense
MGYG000001511	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001511.xml.gz	1632858	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Massilibacterium	Massilibacterium senegalense
MGYG000001513	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001513.xml.gz	1347366	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium massiliamazoniense
MGYG000001514	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001514.xml.gz	687436	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus ihumii
MGYG000001515	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001515.xml.gz	1689303	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Lagierella	Lagierella massiliensis
MGYG000001516	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001516.xml.gz	525309	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus antri
MGYG000001517	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001517.xml.gz	585524	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylolyticus
MGYG000001520	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001520.xml.gz	1689272	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Vitreoscilla	Vitreoscilla massiliensis
MGYG000001521	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001521.xml.gz	1723384	Bacteria	Firmicutes	Clostridia	Eubacteriales		Fenollaria	Fenollaria timonensis
MGYG000001523	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001523.xml.gz	1564956	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus massiliensis
MGYG000001525	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001525.xml.gz	1720296	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus rubinfantis
MGYG000001526	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001526.xml.gz	1737426	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus senegalimassiliensis
MGYG000001527	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001527.xml.gz	1650663	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Fournierella	Fournierella massiliensis
MGYG000001528	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001528.xml.gz	1720300	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter massiliensis
MGYG000001530	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001530.xml.gz	1720199	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus rubeinfantis
MGYG000001532	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001532.xml.gz	1720298	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus phoceensis
MGYG000001533	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001533.xml.gz	1697	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium ammoniagenes
MGYG000001534	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001534.xml.gz	1720302	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas massiliensis
